day,period,timestamp_utc,tick_id,side,band_stdev,bid,ask,spread,tick_vwap,tick_stdev,active_band,vwap_slope_60_per_minute,vwap_slope_300_per_minute,normalized_five_minute_tilt_sigma,absolute_normalized_tilt,spread_ratio,maximum_prior_5s_jump,entry_price,spread_cover_seconds,mfe_5,mae_5,pnl_5,mfe_15,mae_15,pnl_15,mfe_60,mae_60,pnl_60,mfe_300,mae_300,pnl_300,reached_2_units_300s,reached_3_units_300s
2026-01-20,earlier,2026-01-20T00:12:09+00:00,26724689,short,1.0,4666.27,4666.42,0.15,4665.916800000001,0.6859491477620392,4666.602749147763,-0.0025066465250347,-0.0035515890082024,-0.025888136312945,0.025888136312945,1.0,0.2100000000000363,4666.27,,-0.1199999999998908,0.1799999999993815,-0.1799999999993815,-0.1199999999998908,0.25,-0.2299999999995634,-0.1199999999998908,0.5399999999999636,-0.4499999999998181,-0.1199999999998908,1.9699999999993447,-1.7899999999999636,False,False
2026-01-20,earlier,2026-01-20T00:59:38+00:00,26731368,long,1.0,4661.93,4662.17,0.24,4663.200834468666,1.1527797052124422,4662.048054763453,0.0291080061424509,0.0371189895415227,0.1609977577402015,0.1609977577402015,1.3333333333333333,0.1750000000001819,4662.17,25.0,-0.2399999999997817,1.050000000000182,-0.7899999999999636,-0.2399999999997817,1.319999999999709,-1.25,1.4200000000000728,2.0,0.7799999999997453,5.989999999999782,2.0,5.550000000000182,True,True
2026-01-20,earlier,2026-01-20T01:55:31+00:00,26742259,long,1.0,4672.04,4672.2,0.16,4673.203347977301,1.28433992524762,4671.919008052053,0.0940829745486553,0.1593614717041419,0.620402233752163,0.620402233752163,0.888888888888889,0.1900000000005093,4672.2,,-0.1599999999998544,0.5900000000001455,-0.5500000000001819,-0.1599999999998544,1.1199999999998909,-0.8400000000001455,-0.1599999999998544,3.800000000000182,-3.699999999999818,-0.1599999999998544,6.300000000000182,-1.300000000000182,False,False
2026-01-20,earlier,2026-01-20T02:26:28+00:00,26747896,short,1.0,4670.07,4670.22,0.15,4668.6704167435,1.5429038480798265,4670.21332059158,-0.046724683510547,-0.1175168639527328,-0.3808301602818115,0.3808301602818115,1.0,0.0950000000002546,4670.07,,-0.1500000000005457,0.3600000000005821,-0.3600000000005821,-0.1500000000005457,1.25,-1.230000000000473,-0.1500000000005457,1.430000000000291,-1.430000000000291,-0.1500000000005457,3.950000000000728,-3.6700000000000728,False,False
2026-01-20,earlier,2026-01-20T02:48:20+00:00,26751940,long,1.0,4669.89,4670.1,0.21,4671.86254801293,2.1708104582963035,4669.691737554634,0.025026760999026,0.1740329216689133,0.4008478054908072,0.4008478054908072,1.2352941176470589,0.3550000000004729,4670.1,4.0,0.019999999999527,0.2700000000004365,0.0099999999993087,0.0399999999999636,1.3800000000001091,-1.230000000000473,0.0399999999999636,2.1900000000005093,-1.6200000000008004,0.0399999999999636,3.3299999999999272,-2.039999999999964,False,False
2026-01-20,earlier,2026-01-20T06:27:49+00:00,26793062,long,1.0,4711.57,4711.77,0.2,4713.032834083501,1.7438997933266778,4711.288934290174,0.0252201134808274,0.0192385269248916,0.0551594965447872,0.0551594965447872,1.0,0.2800000000006548,4711.77,1.0,0.2199999999993451,0.2400000000006912,0.1599999999998544,0.6399999999994179,0.2400000000006912,0.569999999999709,0.8099999999994907,0.2400000000006912,0.5799999999999272,2.869999999999891,2.450000000000728,-1.1700000000000728,True,False
2026-01-20,earlier,2026-01-20T08:43:52+00:00,26818729,short,1.0,4722.53,4722.7,0.17,4721.032686354741,1.7580922794212823,4722.790778634162,-0.0553672830710638,-0.1080227431315506,-0.30721579406261,0.30721579406261,1.0,0.6300000000001091,4722.53,13.0,-0.1599999999998544,0.3699999999998908,-0.3699999999998908,0.0699999999997089,0.3699999999998908,0.0699999999997089,0.5199999999995271,0.8200000000006185,-0.5500000000001819,0.5199999999995271,2.850000000000364,-2.449999999999818,False,False
2026-01-20,earlier,2026-01-20T12:54:47+00:00,26863148,short,1.0,4727.96,4728.11,0.15,4727.0470173454,1.1958011644330857,4728.242818509832,-0.048928447938124,-0.0597259534681143,-0.2497319589767653,0.2497319589767653,1.0,0.1700000000000727,4727.96,270.0,-0.1499999999996362,0.9200000000000728,-0.9200000000000728,-0.1499999999996362,0.9200000000000728,-0.7299999999995634,-0.1499999999996362,0.9399999999995998,-0.430000000000291,0.1400000000003274,1.4700000000002549,-0.1099999999996725,False,False
2026-01-20,earlier,2026-01-20T17:41:51+00:00,26923906,long,1.0,4753.04,4753.19,0.15,4753.797033281331,1.026170214436396,4752.770863066895,0.1534308075297303,0.1731044136566197,0.8434488314967022,0.8434488314967022,0.9375,0.180000000000291,4753.19,5.0,0.110000000000582,0.1899999999995998,0.110000000000582,0.2100000000000363,0.1899999999995998,-0.0499999999992724,0.660000000000764,0.2100000000000363,0.2000000000007276,4.480000000000473,0.949999999999818,0.8300000000008367,True,True
2026-01-20,earlier,2026-01-20T20:02:31+00:00,26950852,long,1.0,4759.82,4759.98,0.16,4761.075970488081,1.4380122262097728,4759.637958261871,0.0356038088784771,0.0119589780166279,0.0415816284404921,0.0415816284404921,0.9696969696969696,0.1649999999990541,4759.98,44.0,-0.1599999999998544,0.2899999999999636,-0.2899999999999636,-0.1599999999998544,0.6099999999996726,-0.3199999999997089,0.5900000000001455,0.9799999999995634,0.2900000000008731,0.8200000000006185,4.099999999999454,-3.5599999999994907,False,False
2026-01-21,earlier,2026-01-20T21:33:47+00:00,26965173,long,2.0,4758.55,4758.82,0.27,4759.864201566224,0.6221945382586634,4758.619812489707,0.0203423592347462,0.05222636274666,0.4196948023107531,0.4196948023107531,1.0,0.0499999999992724,4758.82,,-0.269999999999527,0.3099999999994907,-0.2899999999999636,-0.269999999999527,0.6899999999995998,-0.6899999999995998,-0.269999999999527,1.5299999999997451,-1.5299999999997451,-0.269999999999527,1.5299999999997451,-0.7899999999999636,False,False
2026-01-21,earlier,2026-01-20T23:35:48+00:00,26972633,short,2.0,4761.87,4762.02,0.15,4759.924647443969,1.016000636033104,4761.956648716035,-0.0041892958752214,-0.0601790326922127,-0.2961564715509292,0.2961564715509292,0.8823529411764705,0.0750000000007276,4761.87,3.0,0.0100000000002182,0.1500000000005457,-0.1400000000003274,0.0299999999997453,0.4600000000000364,0.0299999999997453,0.4099999999998545,0.7100000000000364,-0.430000000000291,0.4099999999998545,2.180000000000291,-1.680000000000291,False,False
2026-01-21,earlier,2026-01-21T02:34:21+00:00,27007958,short,1.0,4832.2,4832.35,0.15,4827.182061981454,5.291001011478694,4832.473062992933,-0.0698922008377849,-0.3012817136994272,-0.2847114497292706,0.2847114497292706,0.8823529411764705,0.2150000000001455,4832.2,1.0,0.1999999999998181,0.1500000000005457,0.1199999999998908,0.6599999999998545,0.25,0.4899999999997817,1.2600000000002185,1.4899999999997815,-1.4899999999997815,1.2600000000002185,7.550000000000182,-6.949999999999818,False,False
2026-01-21,earlier,2026-01-21T03:20:51+00:00,27017768,long,1.0,4832.41,4832.56,0.15,4837.924184586407,6.011149051323429,4831.913035535084,0.0402174946102604,0.041623242067726,0.0346217018679334,0.0346217018679334,0.7142857142857143,0.3350000000009459,4832.56,13.0,-0.1400000000003274,0.2000000000007276,-0.2000000000007276,0.4699999999993451,0.2300000000004729,0.1899999999995998,1.7999999999992724,1.6300000000001091,1.2299999999995634,2.5599999999994907,5.100000000000364,-2.3300000000008367,True,False
2026-01-21,earlier,2026-01-21T06:21:48+00:00,27053215,short,1.0,4873.94,4874.18,0.24,4871.644257175473,2.688558480940429,4874.332815656414,-0.0316087280425563,-0.0290333748254852,-0.0539943152274851,0.0539943152274851,1.2,0.4449999999997089,4873.94,,-0.0600000000004001,1.0700000000006185,-1.0700000000006185,-0.0600000000004001,2.539999999999964,-2.539999999999964,-0.0600000000004001,5.539999999999964,-5.3400000000001455,-0.0600000000004001,10.800000000000182,-10.3700000000008,False,False
2026-01-21,earlier,2026-01-21T07:28:25+00:00,27068215,short,1.0,4844.53,4844.69,0.16,4840.883964155529,3.828167351177045,4844.712131506706,-0.1778303857909122,-0.5145616979883926,-0.6720731498718056,0.6720731498718056,0.9411764705882352,0.4350000000004002,4844.53,,-0.1599999999998544,0.8000000000001819,-0.8000000000001819,-0.1599999999998544,2.369999999999891,-2.350000000000364,-0.1599999999998544,5.390000000000327,-5.280000000000655,-0.1599999999998544,7.430000000000291,-4.490000000000691,False,False
2026-01-21,earlier,2026-01-21T09:14:57+00:00,27088593,short,1.0,4859.95,4860.1,0.15,4857.689241710455,2.599121069384096,4860.288362779838,-0.0522142592917589,-0.0563398870575838,-0.1083825754044895,0.1083825754044895,1.0,1.0100000000002185,4859.95,5.0,0.2799999999997453,0.3400000000001455,0.2799999999997453,0.5599999999994907,0.3400000000001455,0.25,1.0100000000002185,0.5600000000004002,0.1599999999998544,1.769999999999527,1.3200000000006185,0.4200000000000727,False,False
2026-01-21,earlier,2026-01-21T11:33:15+00:00,27112775,long,1.0,4863.63,4863.85,0.22,4866.617790573683,2.9092191928461824,4863.708571380837,0.0526350276622906,0.1038615470381046,0.1785041623771455,0.1785041623771455,1.1578947368421053,0.2250000000003638,4863.85,10.0,-0.1300000000001091,0.3000000000001819,-0.1300000000001091,0.1599999999998544,0.660000000000764,-0.4800000000004729,0.7999999999992724,1.1000000000003638,0.5499999999992724,1.199999999999818,1.1000000000003638,0.819999999999709,False,False
2026-01-21,earlier,2026-01-21T12:30:25+00:00,27122548,short,1.0,4864.24,4864.4,0.16,4861.8849130517865,2.758805267151359,4864.643718318938,-0.0685390576782083,-0.0674557878031919,-0.1222554353625043,0.1222554353625043,0.888888888888889,0.1749999999992724,4864.24,4.0,0.5199999999995271,0.1599999999998544,0.4399999999995998,0.5199999999995271,0.1599999999998544,-0.0600000000004001,0.5199999999995271,0.6400000000003274,-0.2399999999997817,0.5199999999995271,3.119999999999891,-2.199999999999818,False,False
2026-01-21,earlier,2026-01-21T13:24:13+00:00,27133029,long,1.0,4862.6,4862.8,0.2,4865.576336585366,3.2870587006741103,4862.289277884693,0.0085167892466415,0.159125033174314,0.2420477509903924,0.2420477509903924,1.0256410256410258,0.2200000000011641,4862.8,17.0,-0.1999999999998181,0.5900000000001455,-0.5900000000001455,-0.1999999999998181,1.110000000000582,-0.3200000000006184,3.039999999999964,1.110000000000582,2.590000000000145,5.010000000000218,1.110000000000582,4.639999999999418,True,True
2026-01-21,earlier,2026-01-21T20:07:09+00:00,27224609,short,1.0,4780.99,4781.15,0.16,4774.27491052492,7.110248476907178,4781.385159001828,-0.1290193668146457,-0.7182167668512193,-0.5050574316663191,0.5050574316663191,1.0,1.0500000000010914,4780.99,5.0,0.4899999999997817,0.3800000000001091,0.4899999999997817,1.1099999999996726,1.0,-0.6000000000003638,1.1099999999996726,3.25,-0.7300000000004729,5.3400000000001455,3.25,-0.5100000000002183,True,True
2026-01-22,earlier,2026-01-22T05:38:18+00:00,27319672,short,1.0,4798.53,4798.73,0.2,4797.678435783692,1.1560573320701732,4798.834493115763,-0.0044230373241589,-0.0774623365046864,-0.3350280922745118,0.3350280922745118,1.0,0.0699999999997089,4798.53,4.0,0.2100000000000363,0.1999999999998181,0.2100000000000363,0.2100000000000363,0.1999999999998181,-0.0600000000004001,0.2100000000000363,1.300000000000182,-0.8699999999998909,0.2100000000000363,4.430000000000291,-2.5600000000004,False,False
2026-01-22,earlier,2026-01-22T06:50:39+00:00,27333878,long,2.0,4823.1,4823.25,0.15,4825.824741501417,1.3441231370324274,4823.136495227352,0.0332118494279711,0.1568002441852513,0.5832808016810015,0.5832808016810015,1.0,0.305000000000291,4823.25,10.0,-0.1499999999996362,0.4899999999997817,-0.430000000000291,0.2299999999995634,0.4899999999997817,-0.2299999999995634,0.6700000000000728,0.5100000000002183,-0.3500000000003638,0.6700000000000728,1.8299999999999272,0.3000000000001819,False,False
2026-01-22,earlier,2026-01-22T07:45:00+00:00,27343318,long,1.0,4833.74,4833.9,0.16,4835.333996461569,1.6727005199469709,4833.661295941622,0.0086356470183091,0.0722321755543816,0.2159148475564282,0.2159148475564282,1.0,0.6049999999995634,4833.9,274.0,-0.1599999999998544,0.6099999999996726,-0.6099999999996726,-0.1599999999998544,1.559999999999491,-1.559999999999491,-0.1599999999998544,2.679999999999381,-2.4399999999996,0.0500000000001819,2.929999999999381,-0.7999999999992724,False,False
2026-01-22,earlier,2026-01-22T10:01:41+00:00,27366661,short,1.0,4823.76,4823.94,0.18,4821.046751652502,3.1450353662607164,4824.191787018763,-0.2484772835086914,-0.2325896326670772,-0.3697726823078848,0.3697726823078848,1.125,0.339999999999236,4823.76,80.0,-0.1799999999993815,0.3099999999994907,-0.3099999999994907,-0.1599999999998544,0.5299999999997453,-0.3899999999994179,-0.1599999999998544,1.3400000000001455,-0.4799999999995634,3.8100000000004,1.3400000000001455,3.0,True,True
2026-01-22,earlier,2026-01-22T11:40:35+00:00,27382183,short,1.0,4828.79,4828.95,0.16,4827.83370323929,1.10812267956757,4828.941825918858,-0.004391796773234,-0.0734985111430432,-0.3316352624951467,0.3316352624951467,0.888888888888889,0.125,4828.79,,-0.1599999999998544,0.3800000000001091,-0.25,-0.1599999999998544,0.4499999999998181,-0.25,-0.1300000000001091,2.119999999999891,-2.0600000000004,-0.1300000000001091,3.0600000000004,-1.9200000000000728,False,False
2026-01-22,earlier,2026-01-22T13:33:56+00:00,27402688,long,1.0,4822.25,4822.48,0.23,4826.553177066836,4.193442929718712,4822.359734137117,0.2038991398330836,0.1759117747142227,0.2097462367587562,0.2097462367587562,1.0454545454545454,0.2749999999996362,4822.48,10.0,-0.1999999999998181,1.0399999999999636,-0.8899999999994179,0.1500000000005457,1.0399999999999636,-0.0999999999994543,1.3900000000003274,1.0399999999999636,0.5200000000004366,2.660000000000764,3.1299999999992,1.6400000000003274,True,False
2026-01-22,earlier,2026-01-22T15:18:05+00:00,27424695,short,1.0,4842.22,4842.33,0.11,4838.366680966681,3.919381997812108,4842.286062964493,-0.1197240097235408,-0.1491879013316065,-0.1903206952204286,0.1903206952204286,0.6875,0.1599999999998544,4842.22,20.0,-0.1099999999996725,1.1199999999998909,-0.9099999999998544,-0.1099999999996725,1.2199999999993452,-1.2199999999993452,0.4900000000006912,1.6899999999995998,-0.1099999999996725,1.0900000000001455,1.7299999999995634,-0.1700000000000727,False,False
2026-01-23,earlier,2026-01-23T01:32:43+00:00,27529403,short,1.0,4949.85,4950.01,0.16,4946.794798166494,3.4723708670574838,4950.267169033551,-0.0910278182209367,-0.3714401912113317,-0.534850978527667,0.534850978527667,0.7999999999999999,0.3599999999996726,4949.85,21.0,-0.1599999999998544,0.8999999999996362,-0.4499999999998181,-0.1599999999998544,1.0,-0.819999999999709,0.2200000000002546,3.5,-3.139999999999418,0.2200000000002546,6.420000000000073,-3.8499999999994543,False,False
2026-01-23,earlier,2026-01-23T04:16:50+00:00,27557336,long,1.0,4951.82,4951.97,0.15,4952.4774978292335,0.6819017478502652,4951.795596081383,0.0297783066407646,0.1508439418097623,1.1060533448206182,1.1060533448206182,0.8823529411764705,0.2300000000004729,4951.97,31.0,-0.1199999999998908,0.2200000000002546,-0.2200000000002546,-0.1000000000003638,0.2300000000004729,-0.1000000000003638,0.3499999999994543,0.3000000000001819,0.3400000000001455,1.319999999999709,1.8900000000003276,-1.5,False,False
2026-01-23,earlier,2026-01-23T10:59:52+00:00,27628041,short,2.0,4929.89,4930.03,0.14,4927.736567787535,1.2716886485209862,4930.279945084577,-0.0288301802884234,-0.0599612218897164,-0.235754333261735,0.235754333261735,0.823529411764706,0.1999999999998181,4929.89,2.0,0.110000000000582,0.1399999999994179,0.0900000000001455,0.110000000000582,0.1999999999998181,-0.0399999999999636,4.230000000000473,0.1999999999998181,3.8400000000001455,12.090000000000146,0.1999999999998181,10.590000000000146,True,True
2026-01-26,earlier,2026-01-26T04:15:50+00:00,27824192,short,1.0,5076.15,5076.32,0.17,5074.799539208501,1.534641724427929,5076.3341809329295,-0.0912507425236981,-0.0969567197033029,-0.3158936648208417,0.3158936648208417,1.0,0.180000000000291,5076.15,10.0,-0.1200000000008003,0.3600000000005821,-0.3600000000005821,0.269999999999527,0.4800000000004729,0.25,1.4099999999998545,0.4800000000004729,0.1599999999998544,3.5299999999997453,0.5799999999999272,1.319999999999709,True,True
2026-01-26,earlier,2026-01-26T06:19:42+00:00,27848672,long,1.0,5071.14,5071.35,0.21,5073.569540515368,3.1259108342533324,5070.4436296811145,0.0165323477003767,0.1408527610290548,0.2252987505043461,0.2252987505043461,0.875,0.9500000000007276,5071.35,1.0,0.1399999999994179,0.3000000000001819,-0.2800000000006548,0.5299999999997453,0.3000000000001819,0.3299999999999272,0.839999999999236,1.3400000000001455,0.269999999999527,0.839999999999236,3.160000000000764,-0.0900000000001455,False,False
2026-01-26,earlier,2026-01-26T13:50:37+00:00,27936383,short,1.0,5072.39,5072.61,0.22,5067.97827106227,4.877014991221194,5072.855286053492,-0.0721040474118126,-0.2407580772314759,-0.2468293389141199,0.2468293389141199,1.2941176470588234,0.6050000000004729,5072.39,1.0,0.2899999999999636,0.2199999999993451,0.180000000000291,1.800000000000182,0.2199999999993451,1.5600000000004002,3.6700000000000728,0.2199999999993451,0.0600000000004001,3.6700000000000728,3.880000000000109,-0.1999999999998181,True,True
2026-01-26,earlier,2026-01-26T14:04:25+00:00,27939495,long,1.0,5063.71,5063.99,0.28,5067.9861686961685,4.325187016020737,5063.660981680147,0.192987282206559,0.0411970651432056,0.0476246055842318,0.0476246055842318,1.473684210526316,0.430000000000291,5063.99,1.0,0.2100000000000363,0.2799999999997453,0.1000000000003638,1.8299999999999272,0.2799999999997453,1.8299999999999272,3.8400000000001455,0.2799999999997453,1.9099999999998545,5.5700000000006185,0.2799999999997453,5.039999999999964,True,True
2026-01-26,earlier,2026-01-26T16:21:47+00:00,27971419,long,1.0,5092.26,5092.5,0.24,5096.739629470672,4.8995985240096855,5091.840030946662,0.2166911194171916,0.3992756925215872,0.4074575606195095,0.4074575606195095,1.263157894736842,0.4949999999998908,5092.5,6.0,-0.1099999999996725,0.7200000000002547,-0.3299999999999272,1.1400000000003274,0.7200000000002547,1.1400000000003274,3.619999999999891,0.7200000000002547,3.619999999999891,4.460000000000036,0.75,0.6199999999998909,True,True
2026-01-27,earlier,2026-01-27T05:26:56+00:00,28130218,short,1.0,5065.86,5066.03,0.17,5062.967505272408,3.0198481333024727,5065.987353405711,-0.1188465021223237,-0.0926892522462367,-0.153466744277754,0.153466744277754,1.0,0.5200000000004366,5065.86,4.0,0.1499999999996362,0.1700000000000727,0.1499999999996362,0.2399999999997817,0.1700000000000727,0.2199999999993451,2.3599999999996726,0.1700000000000727,1.1199999999998909,5.210000000000036,4.990000000000691,-4.650000000000546,True,True
2026-01-27,earlier,2026-01-27T07:24:15+00:00,28154442,short,1.0,5089.6,5089.78,0.18,5087.3377856,2.4708430699154733,5089.808628669915,-0.0888094334295601,-0.1410588650140198,-0.2854468313498465,0.2854468313498465,0.8780487804878048,0.3349999999991269,5089.6,3.0,0.2300000000004729,0.1999999999998181,0.0600000000004001,0.8200000000006185,0.1999999999998181,0.8200000000006185,2.240000000000691,0.2299999999995634,1.5100000000002185,7.970000000000255,0.2299999999995634,1.2400000000006912,True,True
2026-01-27,earlier,2026-01-27T14:35:23+00:00,28241113,short,1.0,5067.31,5067.52,0.21,5062.619488658973,5.361791182152015,5067.981279841125,-0.0006526439328808,-0.1123091693511014,-0.1047310176167891,0.1047310176167891,1.0,0.7899999999990541,5067.31,2.0,2.230000000000473,0.2100000000000363,1.860000000000582,2.230000000000473,0.2100000000000363,1.730000000000473,3.539999999999964,5.309999999999491,-5.309999999999491,3.539999999999964,9.699999999999818,-4.019999999999527,True,True
2026-01-27,earlier,2026-01-27T19:25:32+00:00,28307524,short,1.0,5089.8,5090.01,0.21,5087.298319932998,2.6646683715743507,5089.962988304573,-0.079147773762088,-0.1630175813736059,-0.3058871848981552,0.3058871848981552,1.1666666666666667,0.2649999999994179,5089.8,6.0,-0.1199999999998908,0.5900000000001455,-0.1199999999998908,0.6300000000001091,0.5900000000001455,0.3900000000003274,2.449999999999818,0.5900000000001455,1.730000000000473,2.449999999999818,0.5900000000001455,0.5100000000002183,True,False
2026-01-28,earlier,2026-01-28T05:34:21+00:00,28428389,long,1.0,5251.81,5252.06,0.25,5255.100061184898,3.3727801288699046,5251.727281056028,0.2906947234059771,0.4320738182886998,0.6405306628058675,0.6405306628058675,0.9615384615384616,0.5050000000001091,5252.06,4.0,0.9600000000000364,0.410000000000764,0.9600000000000364,2.199999999999818,0.410000000000764,1.839999999999236,4.099999999999454,0.410000000000764,2.25,7.75,0.410000000000764,7.139999999999418,True,True
2026-01-28,earlier,2026-01-28T12:03:27+00:00,28510755,long,1.0,5258.05,5258.31,0.26,5261.241920700309,3.45782315995512,5257.784097540353,0.1885170651921726,0.1417588227490341,0.2049827538763926,0.2049827538763926,1.3,1.0250000000005457,5258.31,2.0,0.6599999999998545,0.2600000000002183,0.3099999999994907,1.4699999999993452,0.2600000000002183,0.339999999999236,1.4699999999993452,1.230000000000473,-0.8200000000006185,1.4699999999993452,6.6200000000008,-4.8400000000001455,False,False
2026-01-28,earlier,2026-01-28T12:22:20+00:00,28514945,short,2.0,5266.34,5266.5,0.16,5259.987285647353,3.527296541221248,5267.041878729796,-0.0253014524587342,-0.0848689883994666,-0.1203031661892575,0.1203031661892575,0.8421052631578947,0.4149999999999636,5266.34,2.0,0.6100000000005821,0.1599999999998544,0.6100000000005821,0.6500000000005457,0.7899999999999636,-0.3599999999996726,0.6500000000005457,2.399999999999636,-1.8299999999999272,1.9899999999997815,2.869999999999891,-1.3699999999998909,False,False
2026-01-29,earlier,2026-01-29T04:23:23+00:00,28728024,long,1.0,5539.49,5539.73,0.24,5543.220391580619,3.977601155508907,5539.242790425111,0.0210097277667955,0.1133345040476342,0.142465897932813,0.142465897932813,1.0,0.0649999999995998,5539.73,2.0,0.1700000000000727,0.2399999999997817,0.1600000000007639,0.9900000000006912,0.2399999999997817,0.9900000000006912,2.540000000000873,0.2399999999997817,1.8900000000003276,10.570000000000618,0.2399999999997817,7.260000000000218,True,True
